age;job;marital;education;default;balance;housing;loan;contact;day;month;duration;campaign;pdays;previous;poutcome;y
37;self-employed;married;secondary;no;883;no;no;unknown;11;jun;153;1;-1;0;unknown;no
28;blue-collar;married;secondary;no;0;yes;no;cellular;15;may;6;4;-1;0;unknown;no
43;admin.;married;tertiary;no;1924;yes;no;unknown;7;may;244;7;-1;0;unknown;no
37;self-employed;married;tertiary;no;11387;no;no;cellular;14;jan;153;1;225;2;other;no
35;unemployed;single;primary;no;483;no;no;cellular;3;feb;115;1;-1;0;unknown;no
48;housemaid;divorced;primary;no;1583;no;yes;telephone;18;jul;494;2;-1;0;unknown;no
45;blue-collar;divorced;primary;no;0;yes;no;cellular;21;jul;211;2;-1;0;unknown;no
59;blue-collar;single;secondary;no;12270;no;no;cellular;20;nov;180;2;-1;0;unknown;no
26;technician;married;tertiary;no;450;yes;yes;unknown;12;may;1266;1;-1;0;unknown;no
36;technician;married;tertiary;no;202;no;no;cellular;29;jan;313;1;120;3;failure;yes
45;blue-collar;married;primary;no;676;yes;no;unknown;30;may;156;4;-1;0;unknown;no
43;technician;married;secondary;no;275;no;no;cellular;25;aug;69;6;-1;0;unknown;no
44;blue-collar;single;primary;no;142;yes;no;cellular;9;jul;668;1;-1;0;unknown;no
41;technician;married;secondary;no;-329;no;no;telephone;5;feb;13;8;238;9;other;no
45;blue-collar;married;primary;no;1558;yes;no;cellular;6;may;179;1;-1;0;unknown;no
40;blue-collar;married;secondary;no;1844;yes;no;cellular;11;may;231;1;-1;0;unknown;no
33;management;single;unknown;no;1534;yes;no;cellular;11;jul;1041;2;-1;0;unknown;yes
57;management;married;secondary;no;657;yes;no;telephone;11;may;20;5;-1;0;unknown;no
34;management;single;unknown;no;355;yes;no;cellular;20;apr;51;3;-1;0;unknown;no
58;retired;married;secondary;no;1604;yes;no;unknown;2;jun;358;3;-1;0;unknown;no
22;blue-collar;single;secondary;no;0;yes;no;unknown;23;may;816;2;-1;0;unknown;no
38;blue-collar;single;secondary;no;93;no;no;unknown;9;jun;92;6;-1;0;unknown;no
48;services;divorced;secondary;no;403;yes;no;unknown;14;may;364;1;-1;0;unknown;no
45;services;divorced;primary;no;3854;yes;no;unknown;20;jun;10;3;-1;0;unknown;no
54;management;married;secondary;no;2203;yes;no;telephone;18;nov;151;1;-1;0;unknown;no
55;technician;married;tertiary;no;255;no;no;cellular;22;jul;114;1;-1;0;unknown;no
29;services;single;secondary;no;229;yes;no;cellular;17;apr;273;2;343;1;failure;no
45;services;married;secondary;no;0;no;no;cellular;11;jul;106;2;-1;0;unknown;no
37;management;single;tertiary;no;600;yes;no;unknown;5;may;152;1;-1;0;unknown;no
38;entrepreneur;married;tertiary;no;1438;no;no;cellular;13;nov;122;5;-1;0;unknown;no
32;blue-collar;married;secondary;no;822;yes;no;cellular;14;may;19;8;366;6;failure;no
37;management;married;tertiary;no;2987;yes;no;cellular;13;may;216;1;87;10;success;yes
29;management;married;tertiary;no;5698;no;no;cellular;25;jul;198;1;-1;0;unknown;no
41;technician;divorced;secondary;no;611;yes;no;cellular;28;jul;157;5;-1;0;unknown;no
39;admin.;single;secondary;no;2749;yes;no;cellular;19;nov;128;1;-1;0;unknown;no
23;student;single;secondary;no;2412;yes;no;cellular;11;may;239;5;367;2;failure;no
29;blue-collar;single;secondary;no;445;yes;no;unknown;21;may;139;2;-1;0;unknown;no
34;management;single;tertiary;no;72;yes;no;unknown;26;may;118;2;-1;0;unknown;no
47;management;single;tertiary;no;8106;no;no;cellular;29;jul;340;3;-1;0;unknown;no
49;blue-collar;divorced;primary;no;73;no;yes;cellular;28;jul;106;11;-1;0;unknown;no
43;services;married;secondary;no;216;yes;yes;cellular;11;may;129;1;-1;0;unknown;no
32;blue-collar;married;secondary;no;1148;yes;no;cellular;20;apr;121;1;-1;0;unknown;no
47;unemployed;divorced;secondary;yes;342;yes;no;cellular;15;apr;177;1;-1;0;unknown;no
55;housemaid;married;primary;no;3680;no;no;unknown;16;jun;131;1;-1;0;unknown;no
37;services;married;secondary;no;144;yes;no;cellular;20;apr;724;2;-1;0;unknown;no
47;blue-collar;married;secondary;yes;-594;yes;yes;cellular;7;jul;100;4;-1;0;unknown;no
33;management;married;tertiary;no;2604;no;no;cellular;8;aug;167;2;-1;0;unknown;no
60;retired;married;primary;no;838;no;no;cellular;9;jul;147;1;-1;0;unknown;no
27;technician;married;secondary;no;0;yes;no;cellular;28;jul;55;6;-1;0;unknown;no
56;technician;married;secondary;no;2558;no;no;unknown;19;jun;288;1;-1;0;unknown;no
32;admin.;married;tertiary;no;227;no;no;cellular;21;aug;148;2;-1;0;unknown;no
26;technician;single;secondary;no;430;no;no;cellular;5;feb;450;2;-1;0;unknown;no
61;housemaid;married;unknown;no;0;no;no;unknown;5;jun;118;1;-1;0;unknown;no
59;retired;married;secondary;no;8107;no;no;unknown;30;may;210;1;-1;0;unknown;no
65;retired;married;tertiary;no;162;no;no;cellular;2;feb;141;2;-1;0;unknown;no
50;management;married;secondary;no;2910;no;no;telephone;19;nov;433;1;113;1;failure;no
41;technician;married;secondary;no;563;yes;no;cellular;13;aug;69;4;-1;0;unknown;no
26;blue-collar;married;secondary;no;800;yes;no;unknown;15;may;219;1;-1;0;unknown;no
73;retired;married;tertiary;no;459;no;no;cellular;17;feb;281;1;-1;0;unknown;yes
35;technician;divorced;secondary;no;82;no;no;cellular;19;aug;152;3;-1;0;unknown;no
39;self-employed;married;primary;no;2077;yes;no;cellular;31;jul;88;21;-1;0;unknown;no
40;blue-collar;married;secondary;no;-605;yes;yes;cellular;21;nov;79;1;171;1;failure;no
27;unemployed;married;secondary;no;1167;no;no;cellular;29;jan;394;1;-1;0;unknown;no
33;management;single;tertiary;no;1011;yes;no;unknown;12;may;1495;4;-1;0;unknown;no
31;self-employed;married;tertiary;no;5;yes;yes;cellular;21;nov;635;1;135;2;failure;yes
26;unemployed;married;tertiary;no;454;yes;yes;unknown;23;may;28;18;-1;0;unknown;no
33;technician;single;tertiary;no;989;yes;yes;unknown;13;may;232;3;-1;0;unknown;no
28;blue-collar;single;secondary;no;322;no;no;telephone;11;sep;240;2;95;3;other;yes
34;technician;married;secondary;no;1072;no;yes;cellular;5;feb;136;1;252;2;failure;no
34;admin.;married;secondary;no;244;yes;no;cellular;31;jul;56;4;-1;0;unknown;no
35;services;married;secondary;no;501;yes;yes;cellular;10;jul;223;8;-1;0;unknown;no
53;retired;single;secondary;no;1421;yes;no;unknown;13;may;225;2;-1;0;unknown;no
30;management;married;tertiary;no;3330;no;no;cellular;7;aug;109;6;-1;0;unknown;no
53;blue-collar;married;primary;no;225;no;no;cellular;18;jul;171;7;-1;0;unknown;no
43;management;divorced;tertiary;no;99;no;no;cellular;29;jan;24;3;-1;0;unknown;no
56;blue-collar;divorced;primary;no;285;no;yes;cellular;20;nov;73;1;-1;0;unknown;no
39;blue-collar;married;primary;no;519;yes;yes;unknown;26;may;117;1;-1;0;unknown;no
45;admin.;married;secondary;no;-183;yes;no;unknown;16;may;215;3;-1;0;unknown;no
33;entrepreneur;married;secondary;no;-118;yes;yes;unknown;27;may;421;3;-1;0;unknown;no
30;blue-collar;married;secondary;no;128;yes;no;unknown;14;may;273;1;-1;0;unknown;no
35;admin.;married;secondary;no;0;no;no;unknown;7;may;326;1;-1;0;unknown;no
56;admin.;married;primary;no;3562;no;no;cellular;2;jul;229;1;-1;0;unknown;no
28;management;single;secondary;no;1154;no;no;cellular;29;jul;71;3;-1;0;unknown;no
32;management;single;tertiary;no;863;yes;no;unknown;20;may;264;1;-1;0;unknown;no
52;admin.;divorced;secondary;no;340;yes;no;cellular;17;apr;463;1;344;1;failure;no
53;self-employed;married;tertiary;no;1907;yes;no;unknown;2;jun;72;3;-1;0;unknown;no
33;unemployed;married;secondary;yes;-108;yes;yes;cellular;19;nov;286;3;-1;0;unknown;no
28;management;single;tertiary;no;5474;no;no;cellular;4;feb;181;4;191;5;success;no
51;blue-collar;married;primary;no;230;yes;no;unknown;6;may;673;1;-1;0;unknown;no
43;technician;married;secondary;no;536;yes;no;cellular;17;nov;77;1;-1;0;unknown;no
71;retired;married;primary;no;0;no;no;cellular;16;sep;246;3;-1;0;unknown;no
32;admin.;married;secondary;no;-540;yes;yes;unknown;30;may;53;7;-1;0;unknown;no
32;blue-collar;married;secondary;no;2561;yes;no;unknown;20;may;135;2;-1;0;unknown;no
56;technician;married;secondary;no;589;yes;no;unknown;29;may;535;2;-1;0;unknown;yes
27;services;married;secondary;no;0;yes;no;cellular;28;jul;334;8;-1;0;unknown;no
57;technician;divorced;secondary;no;285;no;no;cellular;4;feb;348;2;-1;0;unknown;no
77;management;married;unknown;no;1780;yes;no;cellular;23;oct;221;2;183;3;success;yes
64;management;married;tertiary;no;3951;no;no;cellular;29;oct;164;1;-1;0;unknown;yes
21;student;single;secondary;no;164;no;no;cellular;19;feb;78;5;-1;0;unknown;no
38;management;married;tertiary;no;12877;no;no;unknown;17;jun;118;3;-1;0;unknown;no
37;blue-collar;married;primary;no;3977;yes;no;cellular;17;apr;264;1;-1;0;unknown;no
30;blue-collar;married;secondary;no;-97;yes;yes;cellular;14;may;255;1;356;1;other;no
30;blue-collar;single;secondary;yes;447;no;no;cellular;19;nov;426;2;189;6;failure;no
35;technician;single;secondary;no;915;no;yes;cellular;26;aug;89;3;-1;0;unknown;no
43;management;divorced;tertiary;no;36;no;no;cellular;26;may;118;1;102;2;failure;no
33;management;married;tertiary;no;2071;no;no;cellular;8;aug;106;2;-1;0;unknown;no
29;technician;single;tertiary;no;218;yes;no;cellular;12;apr;169;1;-1;0;unknown;no
34;admin.;single;secondary;no;407;no;no;cellular;29;jan;407;1;-1;0;unknown;no
34;technician;single;tertiary;no;184;yes;no;cellular;30;jul;87;3;-1;0;unknown;no
30;admin.;single;tertiary;no;311;no;no;cellular;31;mar;158;2;-1;0;unknown;yes
45;housemaid;married;primary;no;3;yes;yes;unknown;17;jun;128;1;-1;0;unknown;no
30;management;single;tertiary;no;1572;no;no;cellular;28;jan;200;1;-1;0;unknown;no
39;retired;married;secondary;no;-160;yes;no;unknown;11;jun;203;4;-1;0;unknown;no
31;technician;single;secondary;no;7567;no;no;cellular;11;aug;70;2;-1;0;unknown;no
49;technician;married;secondary;no;-353;yes;yes;unknown;27;may;123;2;-1;0;unknown;no
27;student;single;tertiary;no;118;no;no;cellular;31;aug;160;3;98;1;failure;yes
42;blue-collar;married;secondary;no;117;yes;no;unknown;9;may;147;1;-1;0;unknown;no
33;management;single;tertiary;no;816;yes;no;cellular;11;oct;383;2;503;2;failure;yes
39;services;married;secondary;no;1367;yes;no;unknown;9;jun;53;4;-1;0;unknown;no
41;admin.;single;secondary;no;-109;yes;yes;cellular;11;may;1038;1;370;1;failure;yes
28;blue-collar;married;secondary;no;53;yes;yes;cellular;6;feb;459;1;-1;0;unknown;no
29;technician;married;secondary;no;492;yes;no;cellular;9;jul;259;1;-1;0;unknown;no
52;management;married;secondary;no;638;yes;no;cellular;23;jul;213;1;-1;0;unknown;no
32;technician;married;tertiary;no;0;yes;no;cellular;22;jul;520;1;-1;0;unknown;no
27;services;married;secondary;no;1303;yes;yes;unknown;21;may;364;1;-1;0;unknown;no
23;management;single;tertiary;no;2605;yes;no;unknown;7;may;278;6;-1;0;unknown;no
32;services;single;secondary;no;-198;yes;no;unknown;21;may;681;3;-1;0;unknown;yes
29;services;single;secondary;no;814;no;no;unknown;6;jan;54;1;-1;0;unknown;no
33;technician;single;tertiary;no;317;yes;no;cellular;4;jun;323;1;80;14;other;yes
32;blue-collar;single;secondary;no;235;yes;no;cellular;12;may;482;1;-1;0;unknown;no
58;technician;single;tertiary;no;388;no;no;cellular;19;nov;96;1;-1;0;unknown;no
36;blue-collar;married;primary;no;356;yes;yes;cellular;12;may;692;4;172;4;other;no
41;blue-collar;single;unknown;no;4684;no;no;unknown;20;jun;30;6;-1;0;unknown;no
38;management;divorced;tertiary;no;155;yes;no;unknown;20;jun;25;26;-1;0;unknown;no
51;management;married;tertiary;no;36;yes;no;unknown;13;may;535;2;-1;0;unknown;no
44;blue-collar;married;primary;no;711;no;no;unknown;17;jun;291;1;-1;0;unknown;no
54;management;divorced;tertiary;no;5475;no;no;cellular;22;jul;321;4;-1;0;unknown;yes
47;admin.;married;unknown;no;0;yes;no;unknown;7;may;164;1;-1;0;unknown;no
56;unemployed;married;primary;no;882;no;no;unknown;5;jun;169;1;-1;0;unknown;no
31;technician;single;secondary;no;1186;yes;no;unknown;23;may;136;1;-1;0;unknown;no
34;technician;married;tertiary;no;8029;yes;no;cellular;14;aug;593;4;-1;0;unknown;yes
33;management;single;tertiary;no;1431;no;no;cellular;30;apr;94;1;85;2;failure;no
47;services;divorced;secondary;no;28;yes;no;cellular;16;jul;142;1;-1;0;unknown;no
47;admin.;married;secondary;no;-245;yes;no;cellular;17;apr;91;1;-1;0;unknown;no
41;blue-collar;divorced;primary;no;285;yes;no;cellular;20;apr;1272;2;-1;0;unknown;yes
55;blue-collar;divorced;primary;no;39;yes;no;unknown;13;may;343;1;-1;0;unknown;no
36;blue-collar;married;secondary;no;1587;yes;no;cellular;28;jul;200;2;-1;0;unknown;no
59;technician;married;secondary;no;0;yes;yes;unknown;28;may;109;1;-1;0;unknown;no
44;technician;married;secondary;no;-153;no;yes;unknown;26;jun;197;1;-1;0;unknown;no
47;management;married;tertiary;no;2919;yes;no;cellular;17;nov;153;1;-1;0;unknown;no
57;management;married;secondary;no;39;yes;no;cellular;15;may;114;2;-1;0;unknown;no
51;retired;divorced;secondary;no;1679;no;no;cellular;12;aug;417;1;365;9;other;yes
31;admin.;single;secondary;no;527;yes;no;unknown;3;jun;722;2;-1;0;unknown;no
32;technician;single;secondary;no;26;no;yes;cellular;25;jul;110;1;-1;0;unknown;no
32;blue-collar;single;secondary;no;188;no;yes;cellular;18;jul;144;1;-1;0;unknown;no
52;self-employed;married;secondary;no;-163;yes;no;cellular;20;aug;138;2;-1;0;unknown;no
34;blue-collar;single;secondary;no;13683;yes;no;unknown;3;jun;115;3;-1;0;unknown;no
26;blue-collar;married;secondary;no;557;yes;yes;unknown;27;may;282;2;-1;0;unknown;no
38;management;married;tertiary;no;1477;no;no;cellular;15;sep;385;3;769;2;failure;yes
32;blue-collar;married;secondary;no;95;yes;no;unknown;5;jun;77;2;-1;0;unknown;no
41;management;married;tertiary;no;97;no;no;cellular;18;nov;130;1;-1;0;unknown;no
49;management;married;tertiary;no;1887;no;no;cellular;18;nov;244;3;-1;0;unknown;no
58;retired;married;secondary;no;624;yes;no;cellular;12;may;393;1;-1;0;unknown;no
43;technician;single;secondary;no;54;yes;no;cellular;30;jul;62;2;-1;0;unknown;no
33;unemployed;single;tertiary;no;685;yes;no;cellular;2;feb;105;1;96;2;failure;no
36;blue-collar;married;secondary;no;-53;yes;no;cellular;20;apr;9;5;322;8;other;no
56;entrepreneur;divorced;secondary;no;179;no;no;cellular;14;aug;47;2;-1;0;unknown;no
29;management;married;tertiary;no;0;yes;no;cellular;6;may;667;2;-1;0;unknown;yes
42;unemployed;married;secondary;no;135;yes;no;unknown;13;may;259;6;-1;0;unknown;no
49;services;married;secondary;no;-22;yes;no;unknown;8;may;70;1;-1;0;unknown;no
37;admin.;married;secondary;no;756;yes;no;cellular;20;apr;207;2;-1;0;unknown;no
38;services;married;secondary;no;507;yes;no;unknown;8;may;95;1;-1;0;unknown;no
30;admin.;single;tertiary;no;739;yes;no;cellular;17;apr;297;1;-1;0;unknown;no
57;blue-collar;married;secondary;no;6004;yes;no;cellular;12;aug;157;6;-1;0;unknown;no
43;admin.;married;secondary;no;316;yes;no;cellular;17;apr;289;1;-1;0;unknown;no
37;admin.;divorced;secondary;no;0;yes;yes;cellular;14;may;17;7;-1;0;unknown;no
27;unemployed;single;tertiary;no;-446;yes;no;unknown;26;may;120;1;-1;0;unknown;no
52;management;single;tertiary;no;1205;no;no;telephone;19;aug;18;20;-1;0;unknown;no
39;technician;divorced;secondary;no;291;yes;no;cellular;7;may;882;2;-1;0;unknown;yes
32;blue-collar;married;secondary;no;889;yes;no;cellular;10;sep;185;1;99;5;success;yes
51;management;married;tertiary;no;2125;no;yes;cellular;7;aug;20;2;-1;0;unknown;no
27;student;single;secondary;no;2784;yes;no;telephone;20;apr;153;1;328;1;failure;no
32;blue-collar;married;primary;no;697;yes;no;unknown;23;may;700;1;-1;0;unknown;no
42;blue-collar;divorced;secondary;no;1491;yes;no;cellular;6;may;203;2;334;2;failure;no
60;retired;married;secondary;no;1420;yes;yes;unknown;6;jun;39;4;-1;0;unknown;no
34;blue-collar;married;unknown;no;1117;yes;no;unknown;20;may;214;1;-1;0;unknown;no
42;services;divorced;unknown;no;-291;yes;no;cellular;14;jul;129;2;-1;0;unknown;no
37;technician;married;secondary;no;183;yes;no;unknown;12;may;194;2;-1;0;unknown;no
31;blue-collar;single;primary;no;-502;yes;no;unknown;29;may;76;4;-1;0;unknown;no
48;management;married;unknown;no;0;yes;no;cellular;8;may;612;1;344;1;other;no
36;blue-collar;married;secondary;no;160;yes;no;cellular;30;jan;344;2;-1;0;unknown;no
26;admin.;single;secondary;no;338;no;no;cellular;29;jan;245;1;92;3;success;no
42;blue-collar;single;primary;no;-95;yes;no;cellular;6;may;204;1;-1;0;unknown;no
40;management;divorced;secondary;no;-626;yes;no;cellular;7;jul;140;4;-1;0;unknown;no
46;admin.;married;unknown;no;2115;yes;no;unknown;20;jun;10;3;-1;0;unknown;no
32;blue-collar;married;primary;no;2;yes;no;unknown;2;jun;18;1;-1;0;unknown;no
32;technician;married;secondary;no;79;yes;no;cellular;25;aug;417;4;-1;0;unknown;no
33;housemaid;single;primary;no;39;yes;no;cellular;16;jul;332;3;-1;0;unknown;no
48;services;married;primary;no;0;yes;no;cellular;20;apr;90;2;259;1;failure;no
30;self-employed;married;tertiary;no;2666;no;no;cellular;4;feb;467;1;-1;0;unknown;yes
38;management;married;tertiary;no;661;yes;no;cellular;2;feb;366;1;-1;0;unknown;no
38;blue-collar;married;secondary;no;2467;no;no;cellular;2;jun;192;1;-1;0;unknown;yes
48;admin.;single;secondary;no;3531;yes;no;cellular;20;apr;81;2;287;6;failure;no
36;technician;single;secondary;no;7503;yes;no;telephone;5;may;193;1;335;1;failure;no
48;blue-collar;married;secondary;no;5057;yes;no;unknown;19;may;21;2;-1;0;unknown;no
32;management;married;tertiary;no;820;yes;no;cellular;17;jul;738;3;-1;0;unknown;no
31;unemployed;single;secondary;no;582;yes;no;cellular;5;jun;548;2;-1;0;unknown;yes
59;retired;married;secondary;no;2291;no;yes;cellular;14;jul;127;3;-1;0;unknown;no
31;self-employed;married;tertiary;no;414;no;no;cellular;14;aug;169;5;-1;0;unknown;no
34;technician;married;secondary;no;4;yes;no;unknown;15;may;644;1;-1;0;unknown;no
52;technician;divorced;secondary;no;0;no;no;cellular;29;aug;39;2;-1;0;unknown;no
27;management;single;tertiary;no;7944;yes;no;cellular;15;may;99;3;346;1;other;no
56;retired;married;secondary;no;3948;no;no;cellular;3;apr;484;1;135;3;failure;no
36;blue-collar;married;secondary;no;0;no;no;unknown;8;may;338;2;-1;0;unknown;no
42;management;single;tertiary;no;7104;no;no;cellular;20;nov;20;6;-1;0;unknown;no
28;self-employed;single;secondary;no;131;yes;no;unknown;23;may;407;14;-1;0;unknown;no
44;technician;married;secondary;no;2981;yes;yes;cellular;22;may;106;1;101;2;failure;no
51;management;married;tertiary;no;630;yes;no;cellular;5;may;138;1;-1;0;unknown;no
28;student;single;secondary;no;1377;yes;no;cellular;14;may;688;2;-1;0;unknown;yes
44;blue-collar;married;primary;no;10;yes;no;cellular;17;jul;196;1;-1;0;unknown;no
40;blue-collar;single;primary;no;-21;no;no;cellular;18;may;68;2;368;3;failure;no
30;self-employed;single;tertiary;no;48;no;no;cellular;27;may;144;2;187;1;failure;no
54;blue-collar;married;secondary;no;254;yes;no;unknown;6;may;66;2;-1;0;unknown;no
33;management;divorced;tertiary;no;5550;yes;no;cellular;13;may;124;2;278;4;failure;no
31;management;married;tertiary;no;2229;yes;no;unknown;26;may;90;4;-1;0;unknown;no
29;entrepreneur;single;secondary;no;404;no;no;cellular;30;jan;413;3;-1;0;unknown;no
42;technician;married;secondary;no;33;no;no;telephone;22;jul;158;5;-1;0;unknown;no
50;services;married;unknown;no;37;no;no;cellular;5;aug;307;4;-1;0;unknown;no
34;management;married;tertiary;no;-218;yes;no;cellular;8;aug;126;2;-1;0;unknown;no
53;admin.;married;secondary;no;350;no;yes;cellular;17;nov;113;3;132;2;failure;no
50;self-employed;married;secondary;no;38;yes;no;cellular;9;jul;42;1;-1;0;unknown;no
31;services;divorced;primary;no;459;yes;no;cellular;7;may;623;1;293;1;success;yes
42;blue-collar;single;primary;no;1322;yes;yes;cellular;8;jul;178;1;-1;0;unknown;no
31;management;married;tertiary;no;2603;yes;no;cellular;11;feb;280;4;-1;0;unknown;yes
39;management;single;tertiary;no;26;yes;no;cellular;28;jul;110;18;-1;0;unknown;no
31;blue-collar;single;unknown;no;-340;yes;no;cellular;30;jul;520;6;-1;0;unknown;no
39;admin.;married;secondary;no;-650;no;no;cellular;15;may;123;2;364;1;failure;no
30;technician;single;tertiary;no;6619;yes;no;cellular;21;aug;239;8;-1;0;unknown;no
